Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cPower,PosXError,PosYError
88961559.0000000000,-1.0000000000,-0.5005000000,-2.0625000000,0.9375000000,-3.8750000000,-5.6250000000,0.1200000000,-0.6000000000,-0.3900000000,47.2228608000,8.8189023000,1.3300000000,2.3416164880,0.0201099521,-0.1081908437,-4.1937500000,-0.6245000000,7.6875000000,8.2819084369,5.1561087464,-0.5737658213
88969563.0000000000,-1.0625000000,-0.5630000000,-2.1250000000,6.2500000000,-3.6250000000,-5.5000000000,1.0700000000,0.4100000000,-0.2800000000,47.2228608000,8.8189023000,1.3500000000,2.3268207992,0.0232036352,0.1515495465,3.8625000000,-0.8120000000,7.6250000000,4.4845045350,5.1561087464,-0.5737658213
88977784.0000000000,-1.1250000000,-0.5630000000,-2.1875000000,9.6250000000,-3.3750000000,-5.4375000000,0.3700000000,0.3900000000,-0.2700000000,47.2228608000,8.8189023000,1.3200000000,2.3067096278,0.0261929319,-0.2294301431,9.0125000000,-1.0620000000,7.6250000000,10.0943014310,5.1561087464,-0.5737658213
88985786.0000000000,-1.1250000000,-0.5630000000,-2.1875000000,11.5000000000,-3.3750000000,-5.6875000000,-0.3500000000,0.1800000000,-0.2900000000,47.2228608000,8.8189023000,1.3300000000,2.2810116420,0.0274029065,-0.0825439073,11.8250000000,-1.0620000000,7.8750000000,8.0254390730,5.1561087464,-0.5737658213
88994704.0000000000,-1.2500000000,-0.6255000000,-2.2500000000,11.5000000000,-3.3750000000,-5.6875000000,-1.3300000000,0.1600000000,-0.2300000000,47.2228608000,8.8189023000,1.3100000000,2.2466172308,0.0285926958,-0.2992164058,12.0000000000,-0.9995000000,7.9375000000,11.3921640584,5.1561087464,-0.5737658213
89003104.0000000000,-1.3750000000,-0.6255000000,-2.3125000000,12.5625000000,-2.3750000000,-6.5625000000,-1.3300000000,0.1600000000,-0.2300000000,47.2228608000,8.8189023000,1.3200000000,2.2132396349,0.0296855616,-0.1508700902,13.7687500000,-1.9995000000,8.8750000000,9.3087009021,5.1561087464,-0.5737658213
89013101.0000000000,-1.5000000000,-0.6255000000,-2.3750000000,14.3750000000,-2.2500000000,-6.6875000000,-0.5700000000,0.3100000000,-0.5800000000,47.2228608000,8.8189023000,1.3100000000,2.1856430883,0.0325141881,-0.2397035227,16.6625000000,-2.1245000000,9.0625000000,10.7970352271,5.1561087464,-0.5737658213
89021104.0000000000,-1.6875000000,-0.6255000000,-2.4375000000,18.7500000000,-1.3125000000,-5.0625000000,-1.9900000000,0.1600000000,-0.5200000000,47.2228608000,8.8189023000,1.3200000000,2.1481617683,0.0335026746,-0.0934623133,23.4875000000,-3.0620000000,7.5000000000,8.7346231335,5.1561087464,-0.5737658213
89034975.0000000000,-1.8750000000,-0.6255000000,-2.5000000000,19.8750000000,-1.0625000000,-4.2500000000,0.2800000000,-0.0300000000,-0.0400000000,47.2228608000,8.8189023000,1.3200000000,2.1307709998,0.0328353265,-0.0827728144,25.4375000000,-3.3120000000,6.7500000000,8.6277281437,5.1561087464,-0.5737658213
89044060.0000000000,-2.0625000000,-0.6255000000,-2.5625000000,19.5625000000,-0.4375000000,-4.9375000000,1.6400000000,0.0700000000,-0.0100000000,47.2228608000,8.8189023000,1.3200000000,2.1243746911,0.0331887298,-0.0733704465,25.2312500000,-3.9370000000,7.5000000000,8.5337044654,5.1561087464,-0.5737658213
89053362.0000000000,-2.2500000000,-0.6255000000,-2.5625000000,20.1875000000,0.1250000000,-4.6875000000,1.6400000000,0.0700000000,-0.0100000000,47.2228608000,8.8189023000,1.3100000000,2.1183985121,0.0335548832,-0.1723852048,26.4312500000,-4.4995000000,7.2500000000,10.1238520483,5.1561087464,-0.5737658213
89061693.0000000000,-2.4375000000,-0.6255000000,-2.6250000000,19.9375000000,0.3750000000,-4.2500000000,-0.2800000000,0.5600000000,-0.4200000000,47.2228608000,8.8189023000,1.3100000000,2.0950528075,0.0378858773,-0.1571891123,26.3187500000,-4.7495000000,6.8750000000,9.9718911231,5.1561087464,-0.5737658213
89069696.0000000000,-2.6250000000,-0.6255000000,-2.6875000000,21.2500000000,-0.0625000000,-4.6875000000,-1.1100000000,0.2800000000,-0.6200000000,47.2228608000,8.8189023000,1.3100000000,2.0654496038,0.0397714034,-0.1448727566,28.5500000000,-4.3120000000,7.3750000000,9.8487275656,5.1561087464,-0.5737658213
89077700.0000000000,-2.8125000000,-0.6255000000,-2.7500000000,20.0625000000,0.3750000000,-5.3125000000,-1.3700000000,0.7900000000,-0.8500000000,47.2228608000,8.8189023000,1.3000000000,2.0340811215,0.0456795767,-0.2603828208,27.0312500000,-4.7495000000,8.0625000000,11.6038282078,5.1561087464,-0.5737658213
89085703.0000000000,-2.8125000000,-0.6255000000,-2.7500000000,15.5000000000,0.2500000000,-5.2500000000,-2.2700000000,0.9000000000,-0.9500000000,47.2228608000,8.8189023000,1.3300000000,1.9958969895,0.0523994072,0.1347354425,20.1875000000,-4.6245000000,8.0000000000,5.8526455747,5.1561087464,-0.5737658213
89093924.0000000000,-3.0000000000,-0.6255000000,-2.8125000000,15.5000000000,0.2500000000,-5.2500000000,-1.1200000000,0.4600000000,-0.5400000000,47.2228608000,8.8189023000,1.3400000000,1.9669682592,0.0556664615,0.2399982731,20.4500000000,-4.6245000000,8.0625000000,4.2000172688,5.1561087464,-0.5737658213
89107485.0000000000,-3.0625000000,-0.6255000000,-2.8750000000,10.1875000000,0.0625000000,-5.5000000000,-2.1300000000,1.1200000000,-0.5200000000,47.2228608000,8.8189023000,1.3400000000,1.9189428104,0.0702241009,0.2114533410,12.5687500000,-4.4370000000,8.3750000000,4.4854665895,5.1561087464,-0.5737658213
89118928.0000000000,-3.2500000000,-0.6255000000,-3.0000000000,7.1250000000,0.3125000000,-6.5625000000,-1.0900000000,1.2100000000,-0.5600000000,47.2228608000,8.8189023000,1.3400000000,1.8876080224,0.0832951353,0.1860608231,8.2375000000,-4.6870000000,9.5625000000,4.7393917694,5.1561087464,-0.5737658213
89127623.0000000000,-3.2500000000,-0.6255000000,-3.0000000000,6.1250000000,-0.3750000000,-6.3125000000,-1.2900000000,1.0600000000,-0.7800000000,47.2228608000,8.8189023000,1.3400000000,1.8577816417,0.0916366437,0.1625058946,6.7375000000,-3.9995000000,9.3125000000,4.9749410544,5.1561087464,-0.5737658213
89135628.0000000000,-3.3125000000,-0.6255000000,-3.0625000000,6.1250000000,-0.3750000000,-6.3125000000,0.3800000000,1.0200000000,-0.8200000000,47.2228608000,8.8189023000,1.3100000000,1.8423571629,0.0988496909,-0.2333547721,6.8250000000,-3.9995000000,9.3750000000,10.7335477209,5.1561087464,-0.5737658213
89147783.0000000000,-3.3125000000,-0.6255000000,-3.1250000000,0.2500000000,-1.2500000000,-4.3125000000,0.3000000000,0.2100000000,-0.6500000000,47.2228608000,8.8189023000,1.3100000000,1.8277590251,0.1004580125,-0.2155152997,-1.9875000000,-3.1245000000,7.4375000000,10.5551529968,5.1561087464,-0.5737658213
89155787.0000000000,-3.3125000000,-0.6255000000,-3.1250000000,0.2500000000,-1.2500000000,-4.3125000000,0.3000000000,0.2100000000,-0.6500000000,47.2228608000,8.8189023000,1.2800000000,1.8120004617,0.1011634230,-0.5723954521,-1.9875000000,-3.1245000000,7.4375000000,15.9239545206,5.1561087464,-0.5737658213
89166812.0000000000,-3.2500000000,-0.6255000000,-3.1875000000,-4.8125000000,-1.3750000000,-4.0000000000,1.5100000000,0.9300000000,-0.8300000000,47.2228608000,8.8189023000,1.3300000000,1.8105571036,0.1103658118,-0.0684122816,-9.6687500000,-2.9995000000,7.1875000000,7.8841228162,5.1561087464,-0.5737658213
89174815.0000000000,-3.1875000000,-0.6255000000,-3.1875000000,-8.0625000000,-1.7500000000,-2.8125000000,-0.8300000000,1.8200000000,-1.2800000000,47.2228608000,8.8189023000,1.3400000000,1.7860172886,0.1237279123,0.0552257516,-14.6312500000,-2.6245000000,6.0000000000,6.0477424837,5.1561087464,-0.5737658213
89188066.0000000000,-2.9375000000,-0.6880000000,-3.2500000000,-12.4375000000,-3.5000000000,-1.7500000000,-1.5500000000,0.8800000000,-1.0600000000,47.2228608000,8.8189023000,1.3300000000,1.7480582772,0.1341109916,-0.0366440173,-21.5437500000,-0.8120000000,5.0000000000,7.5664401726,5.1561087464,-0.5737658213
89196908.0000000000,-2.9375000000,-0.6880000000,-3.2500000000,-16.1875000000,-3.7500000000,-2.5625000000,-1.0200000000,0.5800000000,-0.8300000000,47.2228608000,8.8189023000,1.3400000000,1.7218057319,0.1378977289,0.0746865662,-27.1687500000,-0.5620000000,5.8125000000,5.8531343377,5.1561087464,-0.5737658213
89204985.0000000000,-2.8125000000,-0.7505000000,-3.2500000000,-16.1875000000,-3.7500000000,-2.5625000000,-1.0200000000,0.5800000000,-0.8300000000,47.2228608000,8.8189023000,1.3500000000,1.6965746525,0.1412029431,0.1860656840,-27.3437500000,-0.4995000000,5.8125000000,4.1393431603,5.1561087464,-0.5737658213
89215772.0000000000,-2.6250000000,-0.7505000000,-3.3125000000,-15.0625000000,-5.2500000000,-2.3750000000,-0.0600000000,0.4700000000,-0.3800000000,47.2228608000,8.8189023000,1.3400000000,1.6791593146,0.1448720437,0.0724987257,-25.9187500000,1.0005000000,5.6875000000,5.8750127431,5.1561087464,-0.5737658213
89223774.0000000000,-2.5000000000,-0.8130000000,-3.3125000000,-14.2500000000,-6.2500000000,-2.0625000000,1.6500000000,0.9000000000,-0.1800000000,47.2228608000,8.8189023000,1.3200000000,1.6755807919,0.1505990528,-0.1849220008,-24.8750000000,2.0630000000,5.3750000000,9.6492200082,5.1561087464,-0.5737658213
89237849.0000000000,-2.3750000000,-0.8755000000,-3.3125000000,-15.6250000000,-6.3750000000,-3.2500000000,-0.3500000000,0.4600000000,-0.4200000000,47.2228608000,8.8189023000,1.3200000000,1.6541974196,0.1555836359,-0.1698804277,-27.1125000000,2.2505000000,6.5625000000,9.4988042773,5.1561087464,-0.5737658213
89249516.0000000000,-2.0625000000,-1.0005000000,-3.3750000000,-14.3125000000,-7.0625000000,-3.9375000000,-0.5100000000,0.8700000000,-0.4700000000,47.2228608000,8.8189023000,1.3100000000,1.6319715280,0.1641435786,-0.2419895185,-25.5812500000,3.0630000000,7.3125000000,10.8198951849,5.1561087464,-0.5737658213
89260582.0000000000,-1.9375000000,-1.0630000000,-3.4375000000,-12.1250000000,-6.4375000000,-2.6875000000,-1.9100000000,0.3400000000,-0.6400000000,47.2228608000,8.8189023000,1.3000000000,1.5949232139,0.1662904993,-0.3130614648,-22.4750000000,2.5005000000,6.1250000000,12.1306146477,5.1561087464,-0.5737658213
89268585.0000000000,-1.8125000000,-1.1255000000,-3.4375000000,-10.7500000000,-6.5625000000,-2.0000000000,-0.9400000000,0.2000000000,-0.4300000000,47.2228608000,8.8189023000,1.3100000000,1.5716682111,0.1662581416,-0.1588362182,-20.5875000000,2.6880000000,5.4375000000,9.9883621820,5.1561087464,-0.5737658213
89276589.0000000000,-1.8125000000,-1.1255000000,-3.4375000000,-9.1875000000,-5.8125000000,-2.5000000000,1.1400000000,-0.3200000000,-0.1000000000,47.2228608000,8.8189023000,1.3000000000,1.5651266823,0.1621058519,-0.2675472363,-18.2437500000,1.9380000000,5.9375000000,11.6754723625,5.1561087464,-0.5737658213
89284705.0000000000,-1.7500000000,-1.1880000000,-3.4375000000,-9.1875000000,-5.8125000000,-2.5000000000,1.8000000000,0.1600000000,-0.1400000000,47.2228608000,8.8189023000,1.3100000000,1.5640819511,0.1618169699,-0.1175235936,-18.3312500000,2.0005000000,5.9375000000,9.5752359357,5.1561087464,-0.5737658213
89295461.0000000000,-1.6875000000,-1.2505000000,-3.5000000000,-4.1875000000,-5.5625000000,-2.3125000000,-0.1000000000,0.2600000000,-0.2000000000,47.2228608000,8.8189023000,1.3000000000,1.5475668947,0.1630291555,-0.1992498520,-10.9187500000,1.8130000000,5.8125000000,10.9924985199,5.1561087464,-0.5737658213
89304338.0000000000,-1.6875000000,-1.3130000000,-3.5000000000,-2.3750000000,-5.1875000000,-2.7500000000,-0.1000000000,0.2600000000,-0.2000000000,47.2228608000,8.8189023000,1.2900000000,1.5313697120,0.1637347755,-0.2923941764,-8.2000000000,1.5005000000,6.2500000000,12.5239417639,5.1561087464,-0.5737658213
89312343.0000000000,-1.6875000000,-1.3755000000,-3.5625000000,-0.8750000000,-4.5625000000,-3.7500000000,-1.3100000000,1.0000000000,-0.3500000000,47.2228608000,8.8189023000,1.2900000000,1.5058161870,0.1700683425,-0.2646129495,-5.9500000000,0.9380000000,7.3125000000,12.2461294955,5.1561087464,-0.5737658213
89320347.0000000000,-1.6875000000,-1.3755000000,-3.6250000000,3.5625000000,-3.8750000000,-4.5625000000,-0.8000000000,0.1800000000,-0.3000000000,47.2228608000,8.8189023000,1.2600000000,1.4845606960,0.1698399308,-0.6140620769,0.7062500000,0.2505000000,8.1875000000,17.5406207694,5.1561087464,-0.5737658213
89328623.0000000000,-1.6875000000,-1.3755000000,-3.6250000000,3.9375000000,-4.0625000000,-5.6250000000,-1.7600000000,0.4900000000,-0.3400000000,47.2228608000,8.8189023000,1.2700000000,1.4554416457,0.1722037399,-0.4332576219,1.2687500000,0.4380000000,9.2500000000,15.1325762192,5.1561087464,-0.5737658213
89336625.0000000000,-1.7500000000,-1.4380000000,-3.6250000000,3.9375000000,-4.0625000000,-5.6250000000,-0.0300000000,0.1700000000,-0.0900000000,47.2228608000,8.8189023000,1.2700000000,1.4407913733,0.1718743866,-0.3895170361,1.3562500000,0.5005000000,9.2500000000,14.6951703605,5.1561087464,-0.5737658213
89348527.0000000000,-1.8125000000,-1.4380000000,-3.6875000000,9.8750000000,-2.5000000000,-7.1250000000,0.5700000000,0.4300000000,-0.1200000000,47.2228608000,8.8189023000,1.2700000000,1.4333106735,0.1752906654,-0.3502696868,10.3500000000,-1.0620000000,10.8125000000,14.3026968677,5.1561087464,-0.5737658213
89356531.0000000000,-1.8750000000,-1.4380000000,-3.8125000000,9.8750000000,-2.5000000000,-7.1250000000,0.5700000000,0.4300000000,-0.1200000000,47.2228608000,8.8189023000,1.2600000000,1.4236360628,0.1769910205,-0.4399814300,10.4375000000,-1.0620000000,10.9375000000,15.7998142996,5.1561087464,-0.5737658213
89364535.0000000000,-2.0625000000,-1.4380000000,-3.8750000000,14.2500000000,-1.1875000000,-7.6875000000,0.4600000000,-0.0800000000,0.1900000000,47.2228608000,8.8189023000,1.2800000000,1.4131865627,0.1746331525,-0.1436762891,17.2625000000,-2.3745000000,11.5625000000,11.6367628914,5.1561087464,-0.5737658213
89375924.0000000000,-2.1875000000,-1.4380000000,-3.9375000000,16.6875000000,-0.6875000000,-8.5000000000,-1.4500000000,0.4400000000,0.2100000000,47.2228608000,8.8189023000,1.2800000000,1.3829076120,0.1779132650,-0.1256432245,21.0937500000,-2.8745000000,12.4375000000,11.4564322446,5.1561087464,-0.5737658213
89384732.0000000000,-2.3750000000,-1.4380000000,-4.0625000000,19.5625000000,0.2500000000,-9.3750000000,-1.4500000000,0.4400000000,0.2100000000,47.2228608000,8.8189023000,1.2700000000,1.3565907385,0.1800214727,-0.2237772870,25.6687500000,-3.8120000000,13.4375000000,13.0377728698,5.1561087464,-0.5737658213
89394142.0000000000,-2.5625000000,-1.4380000000,-4.1875000000,21.8750000000,1.0625000000,-10.0000000000,-2.1100000000,0.5600000000,0.3400000000,47.2228608000,8.8189023000,1.2600000000,1.3235350367,0.1834921942,-0.3035399995,29.4000000000,-4.6245000000,14.1875000000,14.4353999949,5.1561087464,-0.5737658213
89408508.0000000000,-2.8125000000,-1.4380000000,-4.2500000000,22.2500000000,2.0000000000,-11.0625000000,1.0200000000,0.1900000000,0.3500000000,47.2228608000,8.8189023000,1.2500000000,1.3250610530,0.1844420064,-0.3363611287,30.3125000000,-5.5620000000,15.3125000000,15.3636112865,5.1561087464,-0.5737658213
89420106.0000000000,-3.1875000000,-1.3130000000,-4.5000000000,22.3750000000,2.5000000000,-11.5625000000,-1.1600000000,0.6300000000,0.3600000000,47.2228608000,8.8189023000,1.2500000000,1.2986968274,0.1898978547,-0.2974265855,31.0250000000,-6.1870000000,16.0625000000,14.9742658547,5.1561087464,-0.5737658213
89431205.0000000000,-3.4375000000,-1.3130000000,-4.6250000000,22.6250000000,2.4375000000,-10.9375000000,0.3600000000,0.0200000000,0.3900000000,47.2228608000,8.8189023000,1.2700000000,1.2898622281,0.1882823668,-0.0821173727,31.7500000000,-6.1245000000,15.5625000000,11.6211737267,5.1561087464,-0.5737658213
89442302.0000000000,-3.6250000000,-1.2505000000,-4.7500000000,20.4375000000,2.9375000000,-11.0625000000,2.4000000000,0.4300000000,0.4400000000,47.2228608000,8.8189023000,1.2700000000,1.3035267278,0.1911872550,-0.0680370979,28.7312500000,-6.6870000000,15.8125000000,11.4803709792,5.1561087464,-0.5737658213
89455248.0000000000,-3.8125000000,-1.2505000000,-4.8125000000,19.6250000000,1.6875000000,-11.5000000000,-1.6700000000,1.2800000000,0.2700000000,47.2228608000,8.8189023000,1.3100000000,1.2693172548,0.2057548896,0.2526079819,27.7750000000,-5.4370000000,16.3125000000,5.8739201809,5.1561087464,-0.5737658213
89466349.0000000000,-3.9375000000,-1.1880000000,-4.9375000000,17.9375000000,1.6875000000,-11.1250000000,1.0100000000,1.4000000000,-0.0300000000,47.2228608000,8.8189023000,1.3000000000,1.2679206930,0.2191470686,0.1384401390,25.4187500000,-5.4995000000,16.0625000000,7.6155986104,5.1561087464,-0.5737658213
89474353.0000000000,-4.0625000000,-1.1880000000,-5.0625000000,13.8750000000,0.7500000000,-10.9375000000,-2.4400000000,1.1600000000,-0.1600000000,47.2228608000,8.8189023000,1.3000000000,1.2360488625,0.2261933505,0.1245068004,19.5000000000,-4.5620000000,16.0000000000,7.7549319957,5.1561087464,-0.5737658213
89484190.0000000000,-4.1875000000,-1.1880000000,-5.1875000000,9.8750000000,0.1250000000,-11.4375000000,2.0800000000,0.1000000000,-0.1000000000,47.2228608000,8.8189023000,1.3000000000,1.2441190458,0.2249617640,0.1124775375,13.6750000000,-3.9370000000,16.6250000000,7.8752246253,5.1561087464,-0.5737658213
89496547.0000000000,-4.2500000000,-1.1255000000,-5.3125000000,7.1875000000,-0.4375000000,-11.1250000000,2.5100000000,0.8300000000,0.2000000000,47.2228608000,8.8189023000,1.2700000000,1.2626027430,0.2329368472,-0.1376818256,9.7312500000,-3.4370000000,16.4375000000,12.1768182555,5.1561087464,-0.5737658213
89505597.0000000000,-4.2500000000,-1.1255000000,-5.3750000000,3.2500000000,-1.5000000000,-10.7500000000,2.5100000000,0.8300000000,0.2000000000,47.2228608000,8.8189023000,1.2700000000,1.2726254356,0.2380958288,-0.1210824410,3.8250000000,-2.3745000000,16.1250000000,12.0108244100,5.1561087464,-0.5737658213
89516950.0000000000,-4.3125000000,-1.1880000000,-5.5000000000,2.7500000000,-1.9375000000,-10.1250000000,0.6400000000,0.6300000000,0.0100000000,47.2228608000,8.8189023000,1.2900000000,1.2672936286,0.2428609256,0.0688010030,3.1625000000,-1.8745000000,15.6250000000,8.9119899704,5.1561087464,-0.5737658213
89527261.0000000000,-4.3125000000,-1.1880000000,-5.5625000000,1.1250000000,-1.7500000000,-8.5000000000,0.1100000000,0.9600000000,-0.1900000000,47.2228608000,8.8189023000,1.2900000000,1.2559262814,0.2502910965,0.0615274349,0.7250000000,-2.0620000000,14.0625000000,8.9847256509,5.1561087464,-0.5737658213
89535720.0000000000,-4.2500000000,-1.1880000000,-5.6250000000,-2.0000000000,-3.1250000000,-7.6250000000,0.1100000000,0.9600000000,-0.1900000000,47.2228608000,8.8189023000,1.2900000000,1.2444381056,0.2558761907,0.0550518960,-4.0500000000,-0.6870000000,13.2500000000,9.0494810403,5.1561087464,-0.5737658213
89546322.0000000000,-4.1875000000,-1.2505000000,-5.6875000000,-6.2500000000,-4.0625000000,-6.8750000000,1.5800000000,0.8000000000,-0.2300000000,47.2228608000,8.8189023000,1.2900000000,1.2487652510,0.2617750894,0.0487604621,-10.5125000000,0.3130000000,12.5625000000,9.1123953794,5.1561087464,-0.5737658213
89555419.0000000000,-4.1250000000,-1.2505000000,-5.7500000000,-7.3125000000,-4.7500000000,-5.8125000000,1.5800000000,0.8000000000,-0.2300000000,47.2228608000,8.8189023000,1.2900000000,1.2506683339,0.2664143975,0.0432097823,-12.1937500000,1.0005000000,11.5625000000,9.1679021767,5.1561087464,-0.5737658213
89566536.0000000000,-4.0625000000,-1.3130000000,-5.8125000000,-7.6250000000,-5.2500000000,-5.3125000000,0.6800000000,0.7500000000,-0.0500000000,47.2228608000,8.8189023000,1.2800000000,1.2458426193,0.2720684599,-0.0500870039,-12.7500000000,1.5630000000,11.1250000000,10.7008700389,5.1561087464,-0.5737658213
89577631.0000000000,-3.9375000000,-1.3755000000,-5.8750000000,-8.4375000000,-6.6875000000,-5.2500000000,2.0800000000,0.7200000000,0.0500000000,47.2228608000,8.8189023000,1.2700000000,1.2564276316,0.2773199988,-0.1332358582,-14.1437500000,3.0630000000,11.1250000000,12.1323585820,5.1561087464,-0.5737658213
89587923.0000000000,-3.8750000000,-1.4380000000,-5.9375000000,-11.0000000000,-7.5000000000,-5.3750000000,1.4600000000,0.7100000000,0.2200000000,47.2228608000,8.8189023000,1.2700000000,1.2589217966,0.2818401422,-0.1165072671,-18.0750000000,3.9380000000,11.3125000000,11.9650726710,5.1561087464,-0.5737658213
89596084.0000000000,-3.7500000000,-1.5005000000,-6.0000000000,-12.3125000000,-8.4375000000,-4.5000000000,0.9800000000,0.1500000000,0.2900000000,47.2228608000,8.8189023000,1.2700000000,1.2543950019,0.2802805098,-0.1016424121,-20.2187500000,4.9380000000,10.5000000000,11.8164241215,5.1561087464,-0.5737658213
89609938.0000000000,-3.6250000000,-1.6255000000,-6.0000000000,-13.0625000000,-9.8750000000,-3.3750000000,1.6100000000,0.5400000000,0.2500000000,47.2228608000,8.8189023000,1.2800000000,1.2641784492,0.2849636027,-0.0143393361,-21.5187500000,6.5005000000,9.3750000000,10.3433933610,5.1561087464,-0.5737658213
89617942.0000000000,-3.5000000000,-1.6880000000,-6.0625000000,-13.0625000000,-9.8750000000,-3.3750000000,1.6100000000,0.5400000000,0.2500000000,47.2228608000,8.8189023000,1.2700000000,1.2644360792,0.2864388641,-0.1349787824,-21.6937500000,6.5630000000,9.4375000000,12.1497878236,5.1561087464,-0.5737658213
89625944.0000000000,-3.3750000000,-1.8130000000,-6.0625000000,-12.3750000000,-10.1250000000,-3.5625000000,1.3100000000,0.0400000000,0.4900000000,47.2228608000,8.8189023000,1.2800000000,1.2623113157,0.2839373021,0.0080797214,-20.8375000000,6.9380000000,9.6250000000,10.1192027864,5.1561087464,-0.5737658213
89639907.0000000000,-3.2500000000,-1.8755000000,-6.1250000000,-11.8125000000,-9.2500000000,-3.3750000000,-0.6000000000,-0.0500000000,0.6400000000,47.2228608000,8.8189023000,1.2900000000,1.2416416188,0.2804869362,0.0887871293,-20.1687500000,6.1255000000,9.5000000000,8.7121287069,5.1561087464,-0.5737658213
89647909.0000000000,-3.1250000000,-1.9380000000,-6.1875000000,-11.8125000000,-9.2500000000,-3.3750000000,0.2400000000,0.8200000000,0.4000000000,47.2228608000,8.8189023000,1.2800000000,1.2312682813,0.2842240379,-0.0411166357,-20.3437500000,6.1880000000,9.5625000000,10.6111663575,5.1561087464,-0.5737658213
89660977.0000000000,-3.0000000000,-2.1255000000,-6.2500000000,-5.8125000000,-8.0000000000,-3.4375000000,1.6300000000,-0.2300000000,0.5000000000,47.2228608000,8.8189023000,1.3000000000,1.2402750081,0.2784812504,0.1236571885,-11.5187500000,5.1255000000,9.6875000000,7.7634281146,5.1561087464,-0.5737658213
89672195.0000000000,-3.0000000000,-2.1880000000,-6.2500000000,-3.1250000000,-7.9375000000,-3.5000000000,0.7400000000,0.2900000000,0.3500000000,47.2228608000,8.8189023000,1.3000000000,1.2362893590,0.2789815394,0.1163153388,-7.4875000000,5.1255000000,9.7500000000,7.8368466120,5.1561087464,-0.5737658213
89683289.0000000000,-3.0000000000,-2.2505000000,-6.3125000000,-0.6875000000,-6.6250000000,-3.3125000000,0.2600000000,0.3200000000,0.3600000000,47.2228608000,8.8189023000,1.2900000000,1.2269786578,0.2797700050,0.0196131741,-3.8312500000,3.8755000000,9.6250000000,9.4038682589,5.1561087464,-0.5737658213
89695341.0000000000,-3.0000000000,-2.3130000000,-6.3125000000,0.3125000000,-5.7500000000,-3.5625000000,-1.3800000000,0.5400000000,0.0400000000,47.2228608000,8.8189023000,1.2700000000,1.1984570023,0.2834845067,-0.1462608442,-2.3312500000,3.0630000000,9.8750000000,12.2626084419,5.1561087464,-0.5737658213
89705396.0000000000,-3.0000000000,-2.3755000000,-6.3750000000,4.2500000000,-4.3125000000,-3.1875000000,-0.7400000000,0.2600000000,-0.0200000000,47.2228608000,8.8189023000,1.2600000000,1.1792843239,0.2832955544,-0.2299330520,3.5750000000,1.6880000000,9.5625000000,13.6993305203,5.1561087464,-0.5737658213
89715980.0000000000,-3.0625000000,-2.3755000000,-6.4375000000,6.6875000000,-3.0000000000,-3.3125000000,-1.2200000000,0.3600000000,-0.2400000000,47.2228608000,8.8189023000,1.2600000000,1.1548956846,0.2842955098,-0.2078199123,7.3187500000,0.3755000000,9.7500000000,13.4781991226,5.1561087464,-0.5737658213
89723984.0000000000,-3.1875000000,-2.3755000000,-6.4375000000,10.2500000000,-1.5625000000,-2.5625000000,-0.3700000000,0.4600000000,-0.1500000000,47.2228608000,8.8189023000,1.2800000000,1.1405567014,0.2851435353,0.0628198528,12.8375000000,-1.0620000000,9.0000000000,9.5718014721,5.1561087464,-0.5737658213
89737044.0000000000,-3.3125000000,-2.3755000000,-6.4375000000,11.5000000000,-0.7500000000,-2.6250000000,0.4200000000,0.5500000000,-0.1300000000,47.2228608000,8.8189023000,1.2900000000,1.1348129186,0.2894782605,0.1333144163,14.8875000000,-1.8745000000,9.0625000000,8.2668558368,5.1561087464,-0.5737658213
89750514.0000000000,-3.4375000000,-2.3755000000,-6.5000000000,16.2500000000,1.3750000000,-2.8125000000,-0.6000000000,0.4800000000,0.1200000000,47.2228608000,8.8189023000,1.2700000000,1.1157023113,0.2930617666,-0.0252510100,22.1875000000,-3.9995000000,9.3125000000,11.0525100999,5.1561087464,-0.5737658213
89762511.0000000000,-3.7500000000,-2.3755000000,-6.5625000000,18.1250000000,2.5000000000,-3.5625000000,0.4200000000,0.5800000000,0.1900000000,47.2228608000,8.8189023000,1.2700000000,1.1097462396,0.2970887131,-0.0190807405,25.4375000000,-5.1245000000,10.1250000000,10.9908074051,5.1561087464,-0.5737658213
89770514.0000000000,-3.7500000000,-2.3755000000,-6.5625000000,17.5625000000,3.0000000000,-4.0000000000,-0.4700000000,0.7400000000,0.1900000000,47.2228608000,8.8189023000,1.2600000000,1.0950668025,0.3000267770,-0.1396941775,24.5937500000,-5.6245000000,10.5625000000,12.7969417751,5.1561087464,-0.5737658213
89778516.0000000000,-3.9375000000,-2.3130000000,-6.6250000000,17.5625000000,3.0000000000,-4.0000000000,-1.1700000000,1.1100000000,-0.2900000000,47.2228608000,8.8189023000,1.3000000000,1.0749892213,0.3058658545,0.3731247352,24.8562500000,-5.6870000000,10.6250000000,5.2687526484,5.1561087464,-0.5737658213
89791231.0000000000,-4.3125000000,-2.2505000000,-6.6875000000,20.0000000000,3.7500000000,-4.7500000000,-1.8500000000,1.2600000000,-0.3000000000,47.2228608000,8.8189023000,1.3000000000,1.0411771291,0.3187408965,0.3340682722,29.0375000000,-6.4995000000,11.4375000000,5.6593172776,5.1561087464,-0.5737658213
